0
0.0178117
0.0677631
0.14463
0.243192
0.357492
0.478624
0.596955
0.702885
0.789141
0.857488
0.911853
0.956037
0.993715
1.0284
1.06362
1.10303
1.14969
1.20416
1.26697
1.34007
1.42563
1.52028
1.61813
1.71373
1.80472
1.89372
1.98258
2.07185
2.16196
2.25393
2.34876
2.44739
2.55009
2.65463
2.7582
2.858
2.95158
3.03756
3.11479
3.18208
3.23805
3.28071
3.30791
3.31746
