10.3608
4.56381
3.033
2.39536
2.06244
1.87024
1.7513
1.67497
1.703
1.78241
1.89173
2.02584
2.15911
2.24722
2.26117
2.19336
2.07589
1.95124
1.84058
1.75005
1.68087
1.63835
1.66761
1.72977
1.69249
1.64318
1.61224
1.59513
1.58681
1.58384
1.58336
1.58334
1.58333
1.58333
1.58379
1.59663
1.63261
1.70084
1.81673
2.01238
2.36345
3.08221
5.00209
13.7949
