0.0169665
0.187903
0.351446
0.490128
0.600604
0.682286
0.745666
0.799308
0.848986
0.89826
0.946983
0.992962
1.00018
0.999715
1.00035
1.00043
0.99245
0.948278
0.899373
0.847793
0.793374
0.735693
0.672972
0.6023
0.518891
0.416416
0.294932
0.156508
