0.0125546
0.199008
0.386256
0.562053
0.72572
0.87579
0.990689
1.00248
1.0022
1.00301
1.00251
0.998369
0.990064
0.976927
0.956196
0.919591
0.873233
0.813751
0.741105
0.691493
0.722689
0.853544
0.915905
0.785386
0.761211
0.854258
0.949612
0.993223
1.00124
1.00138
1.0006
1.00048
1.00141
1.00307
1.00184
0.9834
0.910881
0.829914
0.738169
0.683826
0.774233
0.867163
0.969704
0.988485
0.900401
0.729714
0.52101
0.277471
